time,original,q2_14,q4_12,add,sub,mul
0.418396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.418417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.418438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.418458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.418479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.418500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.418521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.418542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.418563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.418583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.418604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.418625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.418646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.418667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.418687,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.418708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.418729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.418750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.418771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.418792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.418812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.418833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.418854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.418875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.418896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.418917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.418938,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.418958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.418979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.419000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.419021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.419042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.419063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.419083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.419104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.419125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.419146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.419167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.419187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.419208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.419229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.419250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.419271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.419292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.419312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.419333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.419354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.419375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.419396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.419417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.419438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.419458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.419479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.419500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.419521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.419542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.419563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.419583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.419604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.419625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.419646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.419667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.419687,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.419708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.419729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.419750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.419771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.419792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.419812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.419833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.419854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.419875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.419896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.419917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.419938,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.419958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.419979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.420000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.420021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.420042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.420063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.420083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.420104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.420125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.420146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.420167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.420187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.420208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.420229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.420250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.420271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.420292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.420312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.420333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.420354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.420375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.420396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.420417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.420438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.420458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.420479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.420500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.420521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.420542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.420563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.420583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.420604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.420625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.420646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.420667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.420687,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.420708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.420729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.420750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.420771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.420792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.420812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.420833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.420854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.420875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.420896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.420917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.420938,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.420958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.420979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.421000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.421021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.421042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.421063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.421083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.421104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.421125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.421146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.421167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.421187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.421208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.421229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.421250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.421271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.421292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.421312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.421333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.421354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.421375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.421396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.421417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.421438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.421458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.421479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.421500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.421521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.421542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.421563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.421583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.421604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.421625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.421646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.421667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.421687,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.421708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.421729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.421750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.421771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.421792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.421812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.421833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.421854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.421875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.421896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.421917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.421938,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.421958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.421979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.422000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.422021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.422042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.422063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.422083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.422104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.422125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.422146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.422167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.422187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.422208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.422229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.422250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.422271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.422292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.422312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.422333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.422354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.422375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.422396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.422417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.422438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.422458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.422479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.422500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.422521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.422542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.422563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.422583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.422604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.422625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.422646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.422667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.422687,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.422708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.422729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.422750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.422771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.422792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.422812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.422833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.422854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.422875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.422896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.422917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.422938,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.422958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.422979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.423000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.423021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.423042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.423063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.423083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.423104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.423125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.423146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.423167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.423187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.423208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.423229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.423250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.423271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.423292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.423312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.423333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.423354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.423375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.423396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.423417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.423438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.423458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.423479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.423500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.423521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.423542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.423563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.423583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.423604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.423625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.423646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.423667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.423687,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.423708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.423729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.423750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.423771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.423792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.423812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.423833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.423854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.423875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.423896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.423917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.423938,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.423958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.423979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.424000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.424021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.424042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.424063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.424083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.424104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.424125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.424146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.424167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.424187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.424208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.424229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.424250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.424271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.424292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.424312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.424333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.424354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.424375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.424396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.424417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.424438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.424458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.424479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.424500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.424521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.424542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.424563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.424583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.424604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.424625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.424646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.424667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.424687,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.424708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.424729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.424750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.424771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.424792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.424812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.424833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.424854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.424875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.424896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.424917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.424938,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.424958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.424979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.425000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.425021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.425042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.425063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.425083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.425104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.425125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.425146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.425167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.425187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.425208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.425229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.425250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.425271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.425292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.425312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.425333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.425354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.425375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.425396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.425417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.425438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.425458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.425479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.425500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.425521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.425542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.425563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.425583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.425604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.425625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.425646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.425667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.425687,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.425708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.425729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.425750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.425771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.425792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.425812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.425833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.425854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.425875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.425896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.425917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.425938,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.425958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.425979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.426000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.426021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.426042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.426063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.426083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.426104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.426125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.426146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.426167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
